timestamp,champion,level,current_gold,total_gold,xp,x,y,minions_killed,jungle_minions,damage_done,damage_taken,win,game_duration
1800.5,Garen,16,669,12889,15768,4058,4664,204,0,21330,36358,1,2217
1860.5,Garen,16,1083,13303,16409,8120,8542,208,0,22821,37444,1,2217
1920.5,Garen,17,102,13472,16572,8175,7673,210,0,24642,41418,1,2217
1980.6,Garen,17,245,13614,16890,5246,3654,211,0,24642,41429,1,2217
2040.6,Garen,17,477,13846,17469,4490,1734,218,0,25747,43374,1,2217
2100.6,Garen,18,1526,14896,19313,1495,5160,238,0,27648,45876,1,2217
2160.6,Garen,18,1045,15214,19868,7808,6854,241,0,28688,47582,1,2217
2217.9,Garen,18,1830,16000,20765,13557,13624,243,0,31040,48465,1,2217
0.0,Garen,1,500,500,0,14321,14673,0,0,0,0,1,1422
60.0,Garen,1,0,500,0,7740,7781,0,0,0,170,1,1422
120.0,Garen,2,289,789,609,8574,8012,10,0,0,946,1,1422
180.0,Garen,4,163,1463,1184,12776,13310,17,0,772,1125,1,1422
240.0,Garen,4,439,1739,1605,7717,7548,24,0,772,1945,1,1422
300.0,Garen,5,249,2249,2189,8540,8438,29,0,1465,3068,1,1422
360.1,Garen,6,245,2495,2636,7790,7126,37,0,1703,3821,1,1422
420.2,Garen,6,543,2793,3145,8728,8758,45,0,1878,4614,1,1422
480.2,Garen,7,753,3003,3734,6119,8316,50,0,2625,5685,1,1422
540.2,Garen,7,281,3281,3818,7362,7234,50,0,2912,6315,1,1422
600.2,Garen,8,126,3476,4097,10270,10007,54,0,3084,8151,1,1422
660.2,Garen,8,472,3822,4717,7589,7418,67,0,3084,8465,1,1422
720.2,Garen,9,727,4077,5203,9189,7899,73,0,4162,10452,1,1422
780.3,Garen,9,1220,4570,5836,9043,8665,84,0,4406,11152,1,1422
840.3,Garen,9,493,4693,6053,4566,11598,84,0,4406,11908,1,1422
900.3,Garen,10,1084,5284,6930,3248,11554,89,0,6381,14552,1,1422
960.3,Garen,10,377,5677,7253,8231,7672,95,0,6381,14904,1,1422
1020.3,Garen,11,132,5882,7548,7680,13789,100,0,6879,17343,1,1422
1080.4,Garen,12,919,6670,8758,1577,8274,120,0,7482,18054,1,1422
1140.4,Garen,12,1267,7017,9329,8025,10918,131,0,7969,19970,1,1422
1200.4,Garen,12,1963,7713,9931,12285,1341,142,0,7969,20156,1,1422
1260.4,Garen,13,2625,8375,11105,12370,2380,151,0,10121,22130,1,1422
1320.4,Garen,14,3476,9226,11995,7982,1876,165,4,10121,23021,1,1422
1380.5,Garen,15,4561,10310,13406,3230,1016,176,4,10121,23719,1,1422
1422.0,Garen,15,4909,10659,14054,1348,931,181,4,10926,25320,1,1422
0.0,Garen,1,500,500,0,362,135,0,0,0,0,1,2115
60.0,Garen,1,0,500,0,7665,7540,0,0,108,0,1,2115
120.0,Garen,2,283,783,620,7267,7223,10,0,598,533,1,2115
180.0,Garen,4,585,1085,1144,7209,7268,14,0,1163,1522,1,2115
240.0,Garen,5,1022,1522,1777,7935,7893,24,0,1163,1759,1,2115
300.1,Garen,5,1301,1801,2376,7382,7509,33,0,1163,2411,1,2115
360.1,Garen,6,149,2099,2916,7462,7462,42,0,1312,3044,1,2115
420.1,Garen,7,501,2451,3487,7584,7706,53,0,1347,3650,1,2115
480.1,Garen,7,758,2708,4045,6966,6824,61,0,2561,5302,1,2115
540.1,Garen,8,104,3454,5008,3136,2584,72,0,3225,5658,1,2115
600.1,Garen,9,546,3896,5517,7122,7535,82,0,3225,5718,1,2115
660.1,Garen,10,990,4340,6429,7783,7396,99,0,3691,6516,1,2115
720.1,Garen,10,1263,4613,6925,8553,6329,108,0,4628,8322,1,2115
780.1,Garen,10,44,4894,7279,5515,5050,115,0,4628,8367,1,2115
840.2,Garen,11,331,5181,7708,6579,7256,125,0,4628,9016,1,2115
900.2,Garen,11,783,5633,8571,7055,7238,140,0,4714,10293,1,2115
960.2,Garen,11,5,5855,8571,1115,1835,140,0,5399,12628,1,2115
1020.2,Garen,12,666,6516,9641,7353,7992,144,4,6824,15433,1,2115
1080.2,Garen,12,93,6643,9641,7913,5468,144,4,6977,15844,1,2115
1140.3,Garen,13,546,7096,10233,11166,4264,151,4,10314,18568,1,2115
1200.3,Garen,13,113,7363,10826,1256,6563,155,4,10314,19013,1,2115
1260.3,Garen,13,455,7705,11366,2523,12613,166,4,11467,19751,1,2115
1320.3,Garen,14,1459,8709,12540,7868,13258,190,4,11467,20023,1,2115
1380.4,Garen,14,232,8882,12540,3847,2336,190,4,12460,22733,1,2115
1440.4,Garen,15,604,9254,13142,7352,6343,198,4,12846,22870,1,2115
1500.4,Garen,15,327,9376,13142,8606,5976,198,4,14319,25712,1,2115
1560.4,Garen,15,775,9825,13899,12782,5778,215,4,14319,26340,1,2115
1620.4,Garen,16,1878,10928,15050,13133,8037,229,4,15534,27487,1,2115
1680.4,Garen,16,730,11050,15050,2240,2555,229,4,16157,30595,1,2115
1740.5,Garen,16,769,11838,15773,8022,3371,239,4,17739,31118,1,2115
1800.5,Garen,16,1096,12165,16262,934,2142,244,4,17926,31260,1,2115
1860.5,Garen,17,1057,13752,16655,7065,3034,245,4,21088,34397,1,2115
1920.5,Garen,17,53,13923,16924,3404,3499,246,4,21088,34397,1,2115
1980.6,Garen,17,368,14237,17680,9094,11418,249,4,23354,38237,1,2115
2040.6,Garen,17,340,14509,18330,5797,2655,249,4,23354,38237,1,2115
2100.6,Garen,18,596,14765,18814,11047,6504,249,4,26002,41592,1,2115
2115.6,Garen,18,751,14920,18814,394,461,249,4,26002,41592,1,2115
0.0,Garen,1,500,500,0,603,611,0,0,0,0,0,922
60.0,Garen,1,0,500,0,1147,12511,0,0,0,0,0,922
120.0,Garen,2,207,707,341,1333,11013,5,0,113,845,0,922
180.0,Garen,4,543,1043,1191,1072,10862,16,0,113,1480,0,922
240.0,Garen,4,186,1486,1630,1301,12083,17,0,679,2114,0,922
300.1,Garen,5,478,1778,2188,1609,11484,27,0,891,2979,0,922
360.2,Garen,6,976,2276,3055,2267,12848,34,0,1334,3925,0,922
420.2,Garen,7,199,2549,3476,2306,12517,43,0,1901,4395,0,922
480.2,Garen,7,470,2820,4047,796,10220,50,0,2013,6127,0,922
540.2,Garen,8,372,3072,4481,1947,12383,58,0,2013,6142,0,922
600.2,Garen,8,139,3339,5039,1293,11058,67,0,2060,7924,0,922
660.3,Garen,9,349,3549,5349,1305,10212,72,0,2109,8937,0,922
720.3,Garen,9,112,3912,5982,961,4098,84,0,2205,9967,0,922
780.3,Garen,10,440,4240,6553,1045,9082,94,0,2307,11600,0,922
840.3,Garen,10,212,4362,7153,1146,8422,94,0,2527,13117,0,922
900.3,Garen,11,42,4762,7773,790,8358,100,0,3812,15335,0,922
922.4,Garen,11,107,4827,7912,1276,9062,101,0,3812,15335,0,922
0.0,Garen,1,500,500,0,603,611,0,0,0,0,1,1168
60.0,Garen,1,0,500,0,1724,13001,0,0,0,0,1,1168
120.0,Garen,2,241,741,465,1449,11374,7,0,387,951,1,1168
180.0,Garen,4,521,1021,1191,1285,11012,14,0,1027,1426,1,1168
240.0,Garen,5,15,1765,1998,972,4635,24,0,1551,1984,1,1168
300.0,Garen,6,205,1955,2401,2341,11552,28,0,1785,2168,1,1168
360.0,Garen,6,515,2265,3096,1912,11466,37,0,2520,3044,1,1168
420.1,Garen,7,155,3105,3891,965,4264,46,0,3894,4214,1,1168
480.1,Garen,8,481,3431,4449,1927,11386,58,0,4533,5132,1,1168
540.1,Garen,9,814,3764,5082,1860,11577,68,0,5516,6351,1,1168
600.1,Garen,9,291,4591,6107,1101,5882,80,0,6662,6881,1,1168
660.2,Garen,10,622,4922,6665,2191,12818,92,0,6957,7295,1,1168
720.2,Garen,11,1686,5986,8252,2477,12305,104,0,9821,9859,1,1168
780.3,Garen,12,411,6511,9138,3462,13204,120,0,9897,10101,1,1168
840.3,Garen,12,636,6736,9452,2922,13059,126,0,10060,10415,1,1168
900.3,Garen,13,1211,7311,10493,2448,13097,145,0,10425,10934,1,1168
960.3,Garen,14,2268,8368,12159,7054,13805,163,0,12322,13324,1,1168
1020.3,Garen,14,73,9113,12488,2657,11793,169,0,12322,13511,1,1168
1080.4,Garen,15,501,9541,13444,5530,13276,185,0,13351,15257,1,1168
1140.4,Garen,15,824,9863,14114,9376,6584,194,0,14730,18443,1,1168
1168.5,Garen,15,945,9985,14376,394,461,194,0,14831,18443,1,1168
0.0,Garen,1,500,500,0,603,611,0,0,0,0,0,926
60.0,Garen,1,0,500,0,2594,13666,0,0,71,0,0,926
120.0,Garen,2,221,721,465,1423,11565,6,0,711,928,0,926
180.1,Garen,4,41,1091,1191,1296,7192,19,0,711,979,0,926
240.2,Garen,5,323,1373,1824,1181,10928,26,0,864,1555,0,926
300.2,Garen,5,533,1583,2225,3047,12856,31,0,1738,2432,0,926
360.2,Garen,6,135,2135,2875,1796,11115,39,0,2183,3120,0,926
420.2,Garen,7,475,2475,3570,1364,11178,52,0,2976,3982,0,926
480.2,Garen,8,795,2795,4159,2460,12948,64,0,2976,4318,0,926
540.2,Garen,8,47,2997,4482,1851,11374,66,0,3623,6029,0,926
600.3,Garen,9,408,3358,5177,6960,11410,78,0,3623,6103,0,926
660.3,Garen,9,180,3480,5177,492,1019,78,0,4173,8222,0,926
720.3,Garen,9,317,3617,5499,1051,10942,79,0,4173,8222,0,926
780.3,Garen,10,660,3960,6132,2568,12771,90,0,4380,8669,0,926
840.3,Garen,11,317,4467,7325,961,10706,102,0,4380,8785,0,926
900.4,Garen,11,682,4832,7927,1170,10376,114,0,4462,9522,0,926
926.8,Garen,11,878,5028,8256,1686,12081,120,0,4617,9856,0,926
0.0,Garen,1,500,500,0,603,611,0,0,0,0,0,1875
60.0,Garen,1,443,943,23,6171,10310,0,0,483,497,0,1875
120.1,Garen,2,746,1246,581,2466,13540,11,0,483,792,0,1875
180.2,Garen,4,1060,1560,1214,1294,11005,20,0,511,1111,0,1875
240.2,Garen,5,1338,1838,1772,2246,12946,29,0,923,2139,0,1875
300.2,Garen,6,1661,2161,2405,3045,13261,39,0,923,2687,0,1875
360.2,Garen,6,2033,2533,3037,2091,11860,49,0,1471,3729,0,1875
420.2,Garen,7,213,2763,3329,1720,11745,53,0,1471,3816,0,1875
480.3,Garen,7,519,3069,3949,1354,12500,64,0,1471,4245,0,1875
540.3,Garen,8,830,3380,4458,1186,10974,72,0,1471,4877,0,1875
600.3,Garen,9,119,4039,5154,923,3752,78,0,2355,5999,0,1875
660.3,Garen,9,377,4297,5619,932,11021,86,0,3308,7096,0,1875
720.3,Garen,10,500,4420,6563,994,7217,86,0,3575,8822,0,1875
780.3,Garen,10,963,4883,7275,2521,13556,98,0,4294,9774,0,1875
840.3,Garen,11,1382,5302,8051,994,10658,108,0,5934,12651,0,1875
900.4,Garen,12,547,5667,8693,3947,13578,120,0,5934,12897,0,1875
960.4,Garen,12,487,6107,9007,779,3324,126,0,6818,15340,0,1875
1020.4,Garen,12,609,6229,9042,3023,11717,126,0,8768,17953,0,1875
1080.4,Garen,13,1396,7016,10396,9310,13332,150,0,8768,18307,0,1875
1140.4,Garen,13,756,7326,11068,1395,9427,158,0,8768,18479,0,1875
1200.4,Garen,14,541,7811,12044,5496,6065,166,0,10219,21122,0,1875
1260.4,Garen,14,912,8187,12773,1269,9590,180,0,10219,21139,0,1875
1320.5,Garen,15,2056,9331,13582,11555,9925,184,0,12485,23677,0,1875
1380.5,Garen,15,146,9596,13742,3301,2767,184,0,12559,25216,0,1875
1440.5,Garen,15,463,9912,14176,8729,7788,193,0,12606,28447,0,1875
1500.5,Garen,15,591,10041,14233,4466,4232,193,0,13679,31348,0,1875
1560.5,Garen,15,180,10230,14459,9565,2476,193,0,13679,31348,0,1875
1620.5,Garen,16,1073,11123,16403,12091,7647,209,0,16167,32988,0,1875
1680.6,Garen,16,265,11389,16425,9787,9896,210,0,16359,36290,0,1875
1740.6,Garen,17,595,11874,17122,10843,6409,225,0,16499,37560,0,1875
1800.6,Garen,17,702,12432,18019,9980,6632,234,0,18210,39403,0,1875
1860.6,Garen,17,825,12554,18019,8396,6703,234,0,19905,42559,0,1875
1875.3,Garen,17,854,12584,18019,394,461,234,0,19905,42559,0,1875
0.0,Garen,1,500,500,0,14103,14195,0,0,0,0,0,1438
60.0,Garen,1,0,500,0,2443,12540,0,0,346,340,0,1438
120.0,Garen,1,187,687,279,3975,13703,4,0,635,1078,0,1438
180.1,Garen,3,504,1004,974,2381,12458,13,0,822,1686,0,1438
240.2,Garen,4,860,1360,1548,3343,12976,17,0,1517,2557,0,1438
300.2,Garen,5,417,1617,1982,3934,13516,25,0,1517,2967,0,1438
360.2,Garen,6,75,1875,2460,11295,14041,30,0,2158,4118,0,1438
420.2,Garen,6,411,2211,3009,2271,11851,40,0,2262,4275,0,1438
480.2,Garen,7,167,2367,3185,2932,13212,42,0,2793,5501,0,1438
540.2,Garen,7,160,2530,3402,4162,13733,44,0,3849,7133,0,1438
600.3,Garen,7,430,2800,3805,4734,13910,51,0,4674,8655,0,1438
660.3,Garen,8,340,3010,4146,5203,13192,56,0,4674,8930,0,1438
720.3,Garen,8,686,3356,4703,7792,13663,66,0,5217,9876,0,1438
780.3,Garen,9,898,3568,5168,8608,13385,70,0,5552,11486,0,1438
840.3,Garen,9,611,3781,5493,14021,13848,70,0,6932,13288,0,1438
900.3,Garen,10,935,4105,6178,13027,7200,80,0,7254,15017,0,1438
960.3,Garen,10,468,4388,6687,13965,7113,87,0,7332,15902,0,1438
1020.3,Garen,10,73,4693,7258,13576,9771,95,0,8128,17738,0,1438
1080.4,Garen,12,538,5158,8644,6868,13549,103,0,10035,20154,0,1438
1140.4,Garen,12,450,5370,9190,10470,5580,109,0,10035,20196,0,1438
1200.4,Garen,12,572,5493,9300,8239,10175,109,0,10992,21355,0,1438
1260.4,Garen,13,921,5841,10156,6846,6806,120,0,12124,23629,0,1438
1320.4,Garen,13,505,6225,10470,9008,6392,126,0,13354,26265,0,1438
1380.4,Garen,14,981,6701,11595,10527,10040,139,0,15219,27028,0,1438
1438.2,Garen,14,380,7000,12158,14311,14365,139,0,15696,30190,0,1438
0.0,Garen,1,500,500,0,14103,14195,0,0,0,0,0,1498
60.0,Garen,1,5,505,0,2615,13188,0,0,0,126,0,1498
120.0,Garen,2,300,800,620,1985,11783,10,0,686,1179,0,1498
180.0,Garen,2,72,922,620,1743,11760,10,0,686,1287,0,1498
240.0,Garen,3,275,1125,943,4395,13727,14,0,1074,2545,0,1498
300.0,Garen,4,459,1309,1284,3268,13200,18,0,1074,3097,0,1498
360.1,Garen,4,273,1473,1594,2629,12864,21,0,1412,4050,0,1498
420.2,Garen,5,436,1636,2028,4009,13946,23,0,2106,5265,0,1498
480.2,Garen,5,310,1860,2307,1738,11154,29,0,2166,5828,0,1498
540.2,Garen,6,542,2092,2865,4728,13722,36,0,2166,6975,0,1498
600.2,Garen,6,266,2316,3144,3267,13395,42,0,2166,7120,0,1498
660.3,Garen,7,98,2548,3547,4452,13976,49,0,2470,8821,0,1498
720.3,Garen,7,364,2814,3932,5229,13377,55,0,3455,10025,0,1498
780.3,Garen,8,353,3103,4211,5626,13265,59,0,3953,11585,0,1498
840.3,Garen,8,610,3360,4707,7012,13655,67,0,4307,12810,0,1498
900.4,Garen,9,1016,3766,5433,9534,13240,82,0,4307,13184,0,1498
960.4,Garen,10,1573,4323,6980,1124,10656,98,0,4307,13360,0,1498
1020.4,Garen,10,491,4591,7272,10748,11085,101,0,4988,14594,0,1498
1080.4,Garen,11,807,5607,8211,11634,7512,110,0,6520,17296,0,1498
1140.4,Garen,11,139,5739,8234,13492,7895,110,0,7070,19733,0,1498
1200.4,Garen,11,54,5954,8478,13437,7855,115,0,7721,21566,0,1498
1260.5,Garen,11,176,6076,8523,3072,12936,115,0,9482,24205,0,1498
1320.5,Garen,12,309,6209,8823,13321,7758,115,0,9704,26421,0,1498
1380.5,Garen,12,129,6349,8823,11220,11381,115,0,10600,29072,0,1498
1440.5,Garen,12,286,6511,9151,8983,8726,116,0,11151,31203,0,1498
1498.0,Garen,12,488,6713,9778,12823,12639,118,0,11213,34284,0,1498
0.0,Garen,1,500,500,0,603,611,0,0,0,0,1,2148
60.0,Garen,1,0,500,0,1887,13022,0,0,0,0,1,2148
120.0,Garen,2,249,749,558,2325,12654,8,0,111,573,1,2148
180.1,Garen,4,571,1071,1191,901,10883,18,0,355,1101,1,2148
240.1,Garen,5,190,1390,1824,1222,6702,27,0,355,1211,1,2148
300.1,Garen,5,458,1658,2320,1763,11315,34,0,355,1646,1,2148
360.2,Garen,7,8,2258,3187,2030,11568,42,0,1506,3425,1,2148
420.2,Garen,7,238,2488,3479,1774,10694,46,0,1506,3583,1,2148
480.2,Garen,8,606,2856,4161,1167,10250,60,0,2053,5220,1,2148
540.2,Garen,8,987,3242,4794,2200,9844,72,0,2053,5262,1,2148
600.2,Garen,9,1289,3544,5427,1717,10719,82,0,2053,5991,1,2148
660.3,Garen,9,389,3744,5706,1186,10959,86,0,3042,7886,1,2148
720.3,Garen,10,677,4032,6277,1779,10312,95,0,3042,7897,1,2148
780.3,Garen,11,1018,4373,7402,1819,11379,107,0,3763,9770,1,2148
840.3,Garen,11,156,5061,7965,3321,11371,108,0,4776,9928,1,2148
900.3,Garen,12,511,5421,8747,963,10280,118,0,5457,12292,1,2148
960.4,Garen,12,994,5904,9718,1208,11125,133,0,5525,13203,1,2148
1020.4,Garen,12,67,6178,9898,1049,6899,133,0,6630,13554,1,2148
1080.4,Garen,13,888,6998,11102,3425,13076,151,0,6874,14003,1,2148
1140.4,Garen,14,821,7431,11634,3181,9226,163,0,6938,14175,1,2148
1200.4,Garen,14,209,7774,12277,1568,6472,173,0,6938,14879,1,2148
1260.4,Garen,15,1035,8600,13561,8014,13260,195,0,6938,15737,1,2148
1320.4,Garen,15,1492,9062,13835,1847,11552,200,2,6938,16734,1,2148
1380.4,Garen,15,674,9393,14532,13234,3332,212,2,6938,16750,1,2148
1440.5,Garen,16,1724,10444,15573,13453,8304,232,2,6938,18146,1,2148
1500.5,Garen,16,2685,11405,16215,12489,6394,242,2,6938,19487,1,2148
1560.5,Garen,17,460,11929,17304,2775,12331,258,6,6938,20644,1,2148
1620.5,Garen,17,1534,13004,18290,9479,6281,276,6,6938,21380,1,2148
1680.5,Garen,18,2431,13900,18764,7404,9739,282,6,6938,22230,1,2148
1740.6,Garen,18,548,14118,19065,6198,7654,282,6,8036,25685,1,2148
1800.6,Garen,18,896,14466,20264,10380,1480,287,6,8543,27203,1,2148
1860.6,Garen,19,1666,15235,21697,1331,5866,311,6,11515,28651,1,2148
1920.6,Garen,20,2310,15880,22942,9454,13327,329,6,11515,28914,1,2148
1980.6,Garen,20,2960,16529,23300,7006,11378,331,10,11515,29708,1,2148
2040.6,Garen,20,209,16798,23748,5781,1224,337,10,11515,30269,1,2148
2100.7,Garen,20,865,17454,25362,11029,10297,352,14,12744,32961,1,2148
2149.0,Garen,20,1336,17926,26590,13428,13589,356,14,15148,35588,1,2148
0.0,Garen,1,500,500,0,14103,14195,0,0,0,0,0,1584
60.0,Garen,1,0,500,0,2834,12979,0,0,0,0,0,1584
120.0,Garen,2,317,817,620,1963,12562,12,0,0,389,0,1584
180.1,Garen,4,591,1091,1191,3870,13620,19,0,266,1454,0,1584
240.1,Garen,4,68,1268,1656,13446,14304,22,0,443,2200,0,1584
300.1,Garen,5,47,1597,1935,12516,14183,27,0,443,2200,0,1584
360.1,Garen,6,528,2078,2523,3855,13862,30,0,877,2860,0,1584
420.1,Garen,7,22,2572,3249,8798,13973,43,0,877,2898,0,1584
480.1,Garen,7,288,2838,3760,1045,9720,52,0,1823,4039,0,1584
540.1,Garen,8,714,3264,4269,2710,12684,61,0,1823,4631,0,1584
600.1,Garen,8,295,3645,4902,9458,14023,74,0,1823,4679,0,1584
660.2,Garen,9,621,3971,5460,2322,13317,86,0,1823,5276,0,1584
720.2,Garen,9,183,4283,5935,2758,13714,94,0,2361,7321,0,1584
780.2,Garen,10,464,4564,6987,3291,13136,101,0,2642,8075,0,1584
840.2,Garen,12,1467,5567,8628,827,8372,117,0,3953,9014,0,1584
900.3,Garen,12,519,6019,9525,2014,11507,124,0,4601,9899,0,1584
960.3,Garen,12,138,6488,9839,1731,12148,130,0,4601,9899,0,1584
1020.3,Garen,13,148,6748,10170,4003,13172,130,0,5429,12504,0,1584
1080.3,Garen,13,471,7071,10716,3248,12812,139,0,5429,12959,0,1584
1140.4,Garen,13,798,7398,11322,1564,10703,149,0,5690,15765,0,1584
1200.4,Garen,14,1399,7999,12518,1311,12310,164,0,7520,18292,0,1584
1260.4,Garen,14,197,8147,12727,3689,10669,165,0,8128,20378,0,1584
1320.4,Garen,15,29,8379,13134,10179,10024,172,0,8128,23160,0,1584
1380.4,Garen,15,526,8876,14162,2204,8860,189,0,8128,23766,0,1584
1440.4,Garen,16,960,9315,15112,1312,7880,200,4,8577,25860,0,1584
1500.5,Garen,16,1615,9970,15789,1741,11851,202,4,11177,26838,0,1584
1560.5,Garen,16,2458,10813,16169,2509,13588,210,4,11792,29420,0,1584
1584.7,Garen,16,2508,10863,16169,13178,12771,210,4,11833,31137,0,1584
0.0,Garen,1,500,500,0,603,611,0,0,0,0,0,2213
60.0,Garen,1,0,500,0,1871,11280,0,0,0,0,0,2213
120.1,Garen,2,261,761,465,1734,12117,8,0,213,455,0,2213
180.1,Garen,4,591,1091,1191,1265,11365,19,0,583,1187,0,2213
240.1,Garen,4,839,1339,1700,1050,11056,24,0,917,2040,0,2213
300.2,Garen,5,83,1583,2103,1872,12661,31,0,917,2065,0,2213
360.2,Garen,6,475,1975,2798,2424,9885,45,0,917,2980,0,2213
420.2,Garen,7,773,2273,3338,1749,9885,53,0,917,3560,0,2213
480.2,Garen,7,1031,2531,3865,2458,12252,61,0,917,3938,0,2213
540.3,Garen,8,1364,2864,4467,1377,11800,71,0,1398,4840,0,2213
600.3,Garen,9,349,3699,5554,568,1557,85,0,2664,5776,0,2213
660.3,Garen,9,626,3976,6050,1650,11773,94,0,2664,6592,0,2213
720.3,Garen,10,222,4322,7190,1848,13650,104,0,3698,8619,0,2213
780.3,Garen,11,947,5047,8378,2956,13605,111,0,6071,11251,0,2213
840.3,Garen,12,230,5280,8691,1707,12398,118,0,6071,11305,0,2213
900.4,Garen,12,654,5709,9334,1854,12497,130,0,6164,12332,0,2213
960.4,Garen,13,1358,6413,10983,2892,12902,140,0,9320,14557,0,2213
1020.4,Garen,14,2276,7331,11954,4682,12438,153,0,10313,16570,0,2213
1080.4,Garen,14,73,7528,12143,1410,10347,155,0,10313,18516,0,2213
1140.4,Garen,14,449,7904,12520,6902,6543,159,0,12050,21258,0,2213
1200.4,Garen,14,304,8164,12834,7279,3638,166,0,12050,21386,0,2213
1260.5,Garen,15,608,8468,13477,6241,1155,174,0,12216,22947,0,2213
1320.5,Garen,15,1419,9279,14424,5179,10716,186,0,13824,24763,0,2213
1380.5,Garen,15,342,9402,14424,2188,3354,186,0,13824,26384,0,2213
1440.5,Garen,16,951,10010,15582,9745,5378,192,0,16411,28642,0,2213
1500.6,Garen,16,1073,10133,15785,6348,9573,192,0,16411,29744,0,2213
1560.6,Garen,16,332,10691,16133,5375,8800,193,0,19218,33494,0,2213
1620.6,Garen,16,199,10909,16256,7297,7715,196,0,19218,33509,0,2213
1680.6,Garen,16,346,11061,16256,7991,10827,197,0,19805,37490,0,2213
1740.6,Garen,17,1712,12426,17053,6216,1384,202,0,22043,38058,0,2213
1800.7,Garen,17,2217,12931,18171,9646,1760,216,0,22043,39129,0,2213
1860.7,Garen,17,1947,13112,18267,7807,2395,216,3,23033,43042,0,2213
1920.7,Garen,18,387,13751,19362,9505,1597,221,3,25175,44599,0,2213
1980.7,Garen,19,1558,14922,20536,13342,9521,239,3,25175,45296,0,2213
2040.7,Garen,19,1339,15673,21354,1721,5666,254,3,25175,45968,0,2213
2100.7,Garen,20,2184,16518,23323,4209,1447,275,3,25175,47413,0,2213
2160.7,Garen,20,566,16950,24400,3754,918,285,3,25175,47620,0,2213
2213.1,Garen,20,288,17172,25001,1004,695,287,3,28302,50414,0,2213
0.0,Garen,1,500,500,0,14103,14195,0,0,0,0,0,1745
60.0,Garen,1,0,500,0,2769,12777,0,0,0,0,0,1745
120.0,Garen,2,555,1055,610,2553,12877,8,0,909,1133,0,1745
180.1,Garen,3,97,1297,964,2079,13036,14,0,909,1162,0,1745
240.1,Garen,5,603,1803,1758,2096,12829,23,0,1953,2460,0,1745
300.2,Garen,5,171,2121,2205,1792,12462,33,0,2455,2889,0,1745
360.2,Garen,6,317,2617,2657,2989,12965,37,0,2940,3932,0,1745
420.2,Garen,7,657,2957,3350,2505,12722,48,0,3659,4489,0,1745
480.2,Garen,7,1083,3383,3908,1930,11711,59,0,3659,4629,0,1745
540.2,Garen,8,1443,3743,4541,1279,12384,71,0,4336,6111,0,1745
600.2,Garen,9,1765,4065,5152,1254,11842,81,0,4336,6131,0,1745
660.3,Garen,9,2163,4463,5710,1552,11538,90,0,4336,6879,0,1745
720.3,Garen,10,1039,4839,6734,1073,12106,96,0,6733,9196,0,1745
780.3,Garen,10,95,4995,6943,1884,12101,98,0,6733,9215,0,1745
840.3,Garen,11,392,5293,7501,4469,13689,108,0,7748,12214,0,1745
900.3,Garen,11,1038,5938,8318,863,8493,118,0,8444,12701,0,1745
960.4,Garen,12,1413,6313,8960,3090,12745,130,0,9372,13801,0,1745
1020.4,Garen,12,1678,6578,9414,6226,13742,138,0,11145,16456,0,1745
1080.4,Garen,12,194,6794,9673,7042,14076,141,0,11510,16879,0,1745
1140.4,Garen,13,1154,7754,11297,1873,7690,163,0,12921,18096,0,1745
1200.4,Garen,14,94,8444,11611,12161,5851,168,0,12921,18711,0,1745
1260.5,Garen,14,260,8960,11909,11700,12342,168,0,15213,21344,0,1745
1320.5,Garen,14,1111,9810,12915,7119,13849,179,0,15387,23318,0,1745
1380.5,Garen,15,2099,10799,14122,2424,9808,196,0,16436,24075,0,1745
1440.5,Garen,16,680,11230,15012,12557,2726,209,0,17497,24797,0,1745
1500.5,Garen,16,1634,12183,15982,12060,2056,226,0,17497,25412,0,1745
1560.6,Garen,16,956,12306,15982,11207,4316,226,0,17668,28575,0,1745
1620.6,Garen,17,1558,12912,16860,2400,12745,241,0,19939,28870,0,1745
1680.6,Garen,17,2284,13639,17447,11166,11662,250,0,20269,31023,0,1745
1740.6,Garen,17,1139,14593,18342,13506,12146,250,0,24130,36881,0,1745
1745.8,Garen,17,1149,14603,18342,13506,12146,250,0,24130,36881,0,1745
0.0,Garen,1,500,500,0,14103,14195,0,0,0,0,0,2116
60.0,Garen,1,5,505,0,2687,12921,0,0,0,74,0,2116
120.1,Garen,2,246,746,403,3512,13635,7,0,56,497,0,2116
180.2,Garen,4,616,1116,1191,3806,13778,20,0,112,1384,0,2116
240.2,Garen,4,952,1452,1683,3061,12904,27,0,229,1751,0,2116
300.2,Garen,5,156,1656,1980,2426,12788,32,0,541,2318,0,2116
360.2,Garen,6,452,1952,2551,3482,13816,40,0,601,2751,0,2116
420.2,Garen,7,750,2250,3184,4066,13736,48,0,954,3610,0,2116
480.2,Garen,7,1028,2528,3742,3962,13865,57,0,990,4073,0,2116
540.3,Garen,8,1349,2849,4408,4126,13896,67,0,1237,4717,0,2116
600.3,Garen,9,1716,3216,5041,2366,13116,79,0,1237,5209,0,2116
660.3,Garen,9,2494,3994,5720,4114,13963,87,0,2998,6777,0,2116
720.3,Garen,10,417,4317,6833,1802,12973,97,0,3492,7742,0,2116
780.3,Garen,11,1088,4988,8160,4122,13899,106,0,4590,9668,0,2116
840.3,Garen,11,367,5617,8334,3826,13890,110,0,4759,11045,0,2116
